0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.023759147
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.044351436
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.06352188
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.07786147
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.0899519
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10255855
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.10765257
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.1137572
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12008546
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.12630899
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.1332961
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.14223632
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.1500082
0,0.15430167
