0,0.0405109649802383
1,0.04080975341073511
2,0.04171967965168038
3,0.039358617044042636
4,0.039240027227396404
5,0.038574819189930144
6,0.03894145483271397
7,0.0409760114407758
8,0.03913764028762899
9,0.04088229073966953
10,0.04116551531381319
11,0.038819027911525125
12,0.04398970384185833
13,0.04078034420567658
14,0.03901685897902556
15,0.04170117529039684
16,0.04729039372660556
17,0.04033064106895734
18,0.04039009250702956
19,0.040026235962042904
0,0.0405109649802383
1,0.04080975341073511
2,0.04171967965168038
3,0.039358617044042636
4,0.039240027227396404
5,0.038574819189930144
6,0.03894145483271397
7,0.0409760114407758
8,0.03913764028762899
9,0.04088229073966953
10,0.04116551531381319
11,0.038819027911525125
12,0.04398970384185833
13,0.04078034420567658
14,0.03901685897902556
15,0.04170117529039684
16,0.04729039372660556
17,0.04033064106895734
18,0.04039009250702956
19,0.040026235962042904
